order_id,timestamp,item,category,quantity,price_per_item,total_amount
ORD690023,2025-11-04 06:35:43,Namkin Sev Onion,premium_paratha,2,120,240
ORD244878,2025-11-04 07:41:58,Schezwan Fried Rice,chinese_rice,2,120,240
ORD154727,2025-11-04 06:32:44,Baby Corn 65,chinese_starters,2,150,300
ORD266508,2025-11-04 05:03:25,Butter Roti,extra,2,15,30
ORD540985,2025-11-03 18:37:23,Paneer Thali,today_thali,3,160,480
ORD115784,2025-11-03 16:06:33,Plain Paratha,stuff_paratha,1,40,40
ORD589721,2025-11-04 05:10:28,Bati,extra,3,20,60
ORD601740,2025-11-04 01:04:59,Veg Combo,chinese_combo,1,250,250
ORD598533,2025-11-04 06:49:49,Veg Thali,today_thali,3,140,420
ORD439324,2025-11-04 01:45:31,Veg Thali,today_thali,2,140,280
ORD703797,2025-11-04 06:47:37,Veg Triple Rice,chinese_rice,1,170,170
ORD394117,2025-11-04 08:13:44,Veg Triple Noodles,chinese_noodles,3,170,510
ORD709701,2025-11-04 09:25:43,Jerr Aloo,special_sabji,3,140,420
ORD109028,2025-11-04 07:39:09,Chole Masala Thali,today_thali,2,150,300
ORD242164,2025-11-03 22:40:12,Aloo Onion Cheese Mix,premium_paratha,3,150,450
ORD690530,2025-11-04 04:00:36,Bati,extra,3,20,60
ORD199172,2025-11-03 21:21:14,Schezwan Fried Rice,chinese_rice,3,120,360
ORD590078,2025-11-03 22:09:22,Paneer Combo,chinese_combo,1,280,280
ORD584551,2025-11-04 06:11:04,Veg Hot & Sour Soup,chinese_soup,1,80,80
ORD204747,2025-11-03 23:31:53,Curd,extra,1,30,30
ORD540482,2025-11-03 23:32:09,Paneer Thali,today_thali,1,160,160
ORD321717,2025-11-04 03:39:45,Salt Lassi,hot_and_cold,1,50,50
ORD578632,2025-11-03 22:38:29,Veg Schezwan Noodles,chinese_noodles,2,120,240
ORD806175,2025-11-03 23:40:30,Mushroom Pepper Dry,chinese_starters,3,160,480
ORD382470,2025-11-04 08:24:10,Aloo Onion Paratha,premium_paratha,3,110,330
ORD250971,2025-11-04 01:48:14,Onion Paratha,stuff_paratha,3,100,300
ORD763644,2025-11-04 04:32:25,Plain Paratha,stuff_paratha,3,40,120
ORD456119,2025-11-03 22:10:53,Shev Tomato,special_sabji,3,150,450
ORD155306,2025-11-04 04:46:39,Puri (2 pieces),extra,3,20,60
ORD531098,2025-11-04 05:20:04,Veg Chopper Noodles,chinese_noodles,3,170,510
ORD773466,2025-11-04 08:28:02,Mushroom Kadai,special_sabji,2,170,340
ORD342742,2025-11-03 21:14:38,Curd,extra,1,30,30
ORD139146,2025-11-03 16:42:48,Puri (2 pieces),extra,1,20,20
ORD392300,2025-11-04 02:10:21,Veg Manchurian Noodles,chinese_noodles,2,160,320
ORD400544,2025-11-04 07:53:31,Paneer Schezwan Dry,chinese_starters,3,130,390
ORD656684,2025-11-04 06:34:43,Rajma Thali,today_thali,1,150,150
ORD310078,2025-11-03 17:01:24,Manchurian Rice with Gravy,chinese_rice,3,160,480
ORD634469,2025-11-03 17:31:22,Onion Paratha,stuff_paratha,1,100,100
ORD100184,2025-11-03 21:54:15,Singapore Rice,chinese_rice,1,130,130
ORD213608,2025-11-03 23:33:34,Paneer Manchurian,chinese_starters,2,150,300
ORD101714,2025-11-04 01:46:29,Veg Fried Rice,chinese_rice,2,110,220
ORD463557,2025-11-04 04:51:51,Extra Sabji,extra,1,20,20
ORD873992,2025-11-04 02:10:01,Dal Fry,special_sabji,1,150,150
ORD139022,2025-11-04 04:28:05,Paneer Chilli Rice,chinese_rice,3,160,480
ORD352940,2025-11-03 23:45:06,Roti Thali,today_thali,2,120,240
ORD500359,2025-11-04 09:46:08,Aloo Cheese Mix,premium_paratha,3,150,450
ORD654963,2025-11-04 09:33:13,Paneer Combo,chinese_combo,3,280,840
ORD344980,2025-11-03 21:51:18,Onion Paratha,stuff_paratha,2,100,200
ORD929882,2025-11-04 04:24:00,Roti Thali,today_thali,3,120,360
ORD729846,2025-11-04 05:17:13,Veg Paneer Noodles,chinese_noodles,2,150,300
ORD197971,2025-11-03 21:08:25,Veg Thali,today_thali,3,140,420
ORD853269,2025-11-04 01:22:26,Tomato Soup,chinese_soup,1,80,80
ORD352461,2025-11-04 03:59:29,Paneer Combo,chinese_combo,3,280,840
ORD610286,2025-11-04 06:34:45,Mix Veg,special_sabji,2,160,320
ORD656693,2025-11-03 16:23:58,Royal Soup,chinese_soup,3,90,270
ORD901341,2025-11-04 03:37:46,Besan Gatta,special_sabji,1,160,160
ORD984564,2025-11-03 17:17:27,Aloo Methi Garlic Mix,premium_paratha,3,120,360
ORD916820,2025-11-04 09:45:06,Paneer Combo,chinese_combo,1,280,280
ORD578189,2025-11-03 17:44:14,Dal Fry,special_sabji,1,150,150
ORD785259,2025-11-03 18:27:04,Mix Veg,special_sabji,3,160,480
ORD136217,2025-11-04 04:51:30,Chole Masala Thali,today_thali,1,150,150
ORD343628,2025-11-03 22:21:54,Paneer Combo,chinese_combo,3,280,840
ORD405623,2025-11-04 06:56:35,Baby Corn Chilly Dry,chinese_starters,3,150,450
ORD612810,2025-11-04 06:12:56,Mushroom Kolhapur,special_sabji,2,170,340
ORD790856,2025-11-04 06:32:11,Paneer Fried Rice,chinese_rice,3,160,480
ORD702712,2025-11-04 05:16:34,Paneer Schezwan Noodles,chinese_noodles,1,150,150
ORD513776,2025-11-03 21:25:01,Dal Tarda,special_sabji,1,160,160
ORD623421,2025-11-04 01:35:40,Roti Thali,today_thali,1,120,120
ORD735405,2025-11-03 21:54:01,Mix Veg,special_sabji,3,160,480
ORD860146,2025-11-03 20:56:04,Mix Veg,special_sabji,3,160,480
ORD935440,2025-11-03 17:34:11,Roti Thali,today_thali,2,120,240
ORD282577,2025-11-03 22:40:05,Aloo Paneer Mix,premium_paratha,1,120,120
ORD638383,2025-11-04 04:01:20,Shev Tomato,special_sabji,2,150,300
ORD334443,2025-11-04 02:17:16,Veg Manchurian Noodles,chinese_noodles,3,160,480
ORD537635,2025-11-04 02:12:56,Veg Clear Soup,chinese_soup,1,80,80
ORD340707,2025-11-04 06:37:09,Paneer Manchurian,chinese_starters,3,150,450
ORD149800,2025-11-04 01:23:27,Puri (2 pieces),extra,3,20,60
ORD711305,2025-11-04 01:02:33,Veg Chopper Rice,chinese_rice,3,140,420
ORD541002,2025-11-03 23:24:26,Veg Singapore Noodles,chinese_noodles,3,130,390
ORD160987,2025-11-04 06:10:58,Paneer Crispy,chinese_starters,2,180,360
ORD544180,2025-11-04 01:51:49,Paneer Combo,chinese_combo,3,280,840
ORD524563,2025-11-04 06:55:04,Paneer Schezwan Dry,chinese_starters,3,130,390
ORD359861,2025-11-04 00:59:35,Veg Triple Noodles,chinese_noodles,3,170,510
ORD258853,2025-11-04 08:49:40,Mushroom Pepper Dry,chinese_starters,1,160,160
ORD117430,2025-11-03 16:43:31,Mushroom Masala,special_sabji,3,160,480
ORD394518,2025-11-04 06:50:38,Paneer Thali,today_thali,2,160,320
ORD371967,2025-11-04 07:18:58,Paneer Chilly Noodles,chinese_noodles,2,160,320
ORD166253,2025-11-04 03:34:57,Schezwan Fried Rice,chinese_rice,1,120,120
ORD523466,2025-11-04 05:49:13,Roti Thali,today_thali,3,120,360
ORD641076,2025-11-03 23:43:15,Veg Thali,today_thali,3,140,420
ORD747627,2025-11-04 04:35:25,Veg Paneer Noodles,chinese_noodles,1,150,150
ORD118959,2025-11-04 06:20:23,Veg Manchurian Noodles,chinese_noodles,1,160,160
ORD327903,2025-11-03 16:04:02,Mushroom Pepper Dry,chinese_starters,3,160,480
ORD433566,2025-11-03 21:26:33,Masala Buttermilk,hot_and_cold,1,30,30
ORD397745,2025-11-04 05:32:41,Veg Chopper Rice,chinese_rice,1,140,140
ORD348643,2025-11-03 17:41:20,Green Peas Paratha,stuff_paratha,3,120,360
ORD356658,2025-11-03 16:21:05,Aloo Paneer Mix,premium_paratha,3,120,360
ORD571643,2025-11-04 03:42:56,Veg Chopper Rice,chinese_rice,1,140,140
ORD130965,2025-11-03 17:21:32,Dal Tarda,special_sabji,3,160,480
ORD355632,2025-11-04 01:05:17,Aloo Onion Methi Mix,premium_paratha,3,110,330
ORD649443,2025-11-04 02:05:30,Paneer Kolhapur,special_sabji,3,180,540
ORD268121,2025-11-05 05:25:33,Manchurian Rice with Gravy,chinese_rice,1,160,160
ORD934642,2025-11-05 05:55:50,Gobi Manchurian (Dry/Gravy),chinese_starters,3,120,360
ORD297619,2025-11-05 06:52:12,Paneer Chilly,chinese_starters,1,150,150
ORD374097,2025-11-04 22:29:33,Paneer Combo,chinese_combo,1,280,280
ORD884488,2025-11-05 01:49:08,Butter Roti,extra,3,15,45
ORD647033,2025-11-04 17:40:46,Mushroom 65,chinese_starters,3,160,480
ORD534561,2025-11-05 01:04:39,Schezwan Fried Rice,chinese_rice,2,120,240
ORD803060,2025-11-05 03:50:28,Paneer Combo,chinese_combo,1,280,280
ORD159227,2025-11-05 02:17:54,Royal Soup,chinese_soup,1,90,90
ORD587414,2025-11-05 04:57:38,Paneer Thali,today_thali,1,160,160
ORD407928,2025-11-05 03:49:55,Veg Chopper Noodles,chinese_noodles,1,170,170
ORD392438,2025-11-04 23:43:02,Chole Masala Thali,today_thali,1,150,150
ORD145787,2025-11-05 09:14:10,Kadai Paneer,special_sabji,2,180,360
ORD120277,2025-11-05 05:50:01,Paneer Schezwan Dry,chinese_starters,2,130,260
ORD143891,2025-11-05 05:16:11,Rajma Thali,today_thali,2,150,300
ORD534754,2025-11-04 22:39:14,Paneer Chilli Rice,chinese_rice,2,160,320
ORD135825,2025-11-04 22:10:46,Paneer Fried Rice,chinese_rice,1,160,160
ORD231900,2025-11-05 03:23:31,Paneer Combo,chinese_combo,3,280,840
ORD120576,2025-11-04 23:09:59,Onion Paratha,stuff_paratha,2,100,200
ORD486546,2025-11-04 16:56:32,Cheese Chilly,premium_paratha,3,150,450
ORD984431,2025-11-05 05:26:42,Namkeen Sev Paratha,stuff_paratha,3,110,330
ORD592233,2025-11-04 23:04:13,Aloo Matar,special_sabji,3,160,480
ORD476106,2025-11-05 04:27:08,Veg Combo,chinese_combo,3,250,750
ORD656701,2025-11-05 08:15:39,Dal Tarda,special_sabji,3,160,480
ORD603093,2025-11-05 08:21:29,Chole Masala Thali,today_thali,2,150,300
ORD588330,2025-11-04 22:03:25,Schezwan Fried Rice,chinese_rice,2,120,240
ORD606606,2025-11-05 03:32:07,Veg Combo,chinese_combo,2,250,500
ORD863167,2025-11-04 17:55:05,Butter Roti,extra,2,15,30
ORD532161,2025-11-05 04:27:38,Veg Combo,chinese_combo,1,250,250
ORD348909,2025-11-04 17:51:02,Dal Fry,special_sabji,2,150,300
ORD490056,2025-11-04 17:25:07,Paneer Thali,today_thali,3,160,480
ORD918600,2025-11-05 09:26:24,Veg Thali,today_thali,1,140,140
ORD409248,2025-11-05 07:41:27,Schezwan Fried Rice,chinese_rice,1,120,120
ORD191565,2025-11-04 22:17:52,Aloo Matar,special_sabji,1,160,160
ORD171397,2025-11-04 21:48:03,Salt Lassi,hot_and_cold,3,50,150
ORD645306,2025-11-05 03:58:54,Mushroom 65,chinese_starters,1,160,160
ORD492291,2025-11-05 03:58:26,Paneer Pyaza,special_sabji,2,200,400
ORD687555,2025-11-05 07:08:13,Butter,extra,1,10,10
ORD894719,2025-11-04 21:45:53,Veg Thali,today_thali,2,140,280
ORD453519,2025-11-05 01:53:42,Veg Combo,chinese_combo,1,250,250
ORD992810,2025-11-05 08:37:07,Veg Schezwan Noodles,chinese_noodles,3,120,360
ORD510755,2025-11-05 06:54:48,Manchurian Rice with Gravy,chinese_rice,3,160,480
ORD289849,2025-11-04 21:55:50,Veg Hot & Sour Soup,chinese_soup,3,80,240
ORD550234,2025-11-05 02:14:05,Aloo Paneer Mix,premium_paratha,1,120,120
ORD112291,2025-11-05 07:51:28,Sweet Lassi,hot_and_cold,3,50,150
ORD770831,2025-11-04 23:04:49,Manchurian Rice with Gravy,chinese_rice,1,160,160
ORD940116,2025-11-04 21:38:15,Aloo Paneer Mix,premium_paratha,3,120,360
ORD139514,2025-11-04 23:03:04,Paneer Pyaza,special_sabji,2,200,400
ORD291912,2025-11-05 02:10:25,Paneer Schezwan Noodles,chinese_noodles,2,150,300
ORD689492,2025-11-05 02:30:59,Veg Noodles,chinese_noodles,2,110,220
ORD821678,2025-11-04 22:41:00,Jerr Aloo,special_sabji,2,140,280
ORD338241,2025-11-05 05:46:29,Royal Soup,chinese_soup,2,90,180
ORD124738,2025-11-05 03:36:14,Roti Thali,today_thali,3,120,360
ORD409020,2025-11-05 06:19:29,Mushroom Schezwan Dry,chinese_starters,3,160,480
ORD363987,2025-11-04 22:14:04,Veg Schezwan Noodles,chinese_noodles,2,120,240
ORD292812,2025-11-05 08:24:05,Hong Kong Rice,chinese_rice,2,130,260
ORD598550,2025-11-04 22:13:27,Mushroom Manchurian,chinese_starters,1,160,160
ORD373811,2025-11-04 17:52:33,Curd,extra,2,30,60
ORD920884,2025-11-05 05:19:33,Plain Rice,extra,2,50,100
ORD795513,2025-11-05 06:34:49,Sattu Paratha,stuff_paratha,2,120,240
ORD586327,2025-11-05 08:38:58,Paneer 65,chinese_starters,1,150,150
ORD601881,2025-11-05 09:32:40,Veg Hot & Sour Soup,chinese_soup,1,80,80
ORD927179,2025-11-05 06:30:32,Roti Thali,today_thali,2,120,240
ORD845432,2025-11-05 05:41:14,Singapore Rice,chinese_rice,2,130,260
ORD914490,2025-11-05 03:17:50,Bati,extra,3,20,60
ORD291606,2025-11-05 03:44:57,Paneer Combo,chinese_combo,2,280,560
ORD114083,2025-11-05 07:09:20,Manchurian Rice with Gravy,chinese_rice,3,160,480
ORD560112,2025-11-05 06:36:06,Paneer Pyaza,special_sabji,3,200,600
ORD976503,2025-11-05 04:44:18,Mushroom Kolhapur,special_sabji,2,170,340
ORD738420,2025-11-05 03:19:25,Plain Paratha,stuff_paratha,2,40,80
ORD980968,2025-11-05 06:11:44,Paneer Manchurian,chinese_starters,3,150,450
ORD822526,2025-11-05 03:47:04,Sweet Lassi,hot_and_cold,2,50,100
ORD963907,2025-11-05 06:36:03,Hong Kong Rice,chinese_rice,3,130,390
ORD318102,2025-11-04 17:00:18,Paneer Kolhapur,special_sabji,3,180,540
ORD909270,2025-11-04 21:31:25,Mix Veg Garlic Mix,premium_paratha,2,120,240
ORD598969,2025-11-05 06:53:21,Veg Singapore Noodles,chinese_noodles,3,130,390
ORD299844,2025-11-05 05:55:51,Paneer Thali,today_thali,2,160,320
ORD223393,2025-11-04 17:47:50,Cheese Paneer Mix,premium_paratha,1,150,150
ORD952417,2025-11-04 22:41:07,Royal Soup,chinese_soup,3,90,270
ORD365664,2025-11-04 21:50:05,Masala Tea,hot_and_cold,3,20,60
ORD869942,2025-11-04 21:41:20,Chole Masala Thali,today_thali,3,150,450
ORD310270,2025-11-05 09:39:22,Aloo Onion Garlic Mix,premium_paratha,3,120,360
ORD820157,2025-11-04 22:34:09,Veg Manchurian Noodles,chinese_noodles,2,160,320
ORD688390,2025-11-05 07:03:28,Paneer Thali,today_thali,3,160,480
ORD388043,2025-11-05 02:02:46,Veg Chopper Noodles,chinese_noodles,1,170,170
ORD453006,2025-11-04 22:58:23,Shahi Paratha,premium_paratha,2,150,300
ORD226684,2025-11-05 05:24:09,Veg Thali,today_thali,2,140,280
ORD917333,2025-11-05 06:57:39,Veg Combo,chinese_combo,3,250,750
ORD119471,2025-11-05 03:40:13,Mushroom Kadai,special_sabji,2,170,340
ORD103650,2025-11-04 22:44:12,Dal Fry,special_sabji,1,150,150
ORD843735,2025-11-05 04:03:38,Paneer Combo,chinese_combo,2,280,560
ORD986653,2025-11-05 08:18:38,Jeera Masala Paratha,stuff_paratha,2,50,100
ORD376074,2025-11-05 09:28:39,Curd,extra,1,30,30
ORD382168,2025-11-04 16:07:33,Paneer Handi,special_sabji,1,200,200
ORD783543,2025-11-04 21:12:09,Aloo Matar,special_sabji,2,160,320
ORD629855,2025-11-05 06:59:28,Matter Paneer,special_sabji,2,170,340
ORD729867,2025-11-05 01:24:41,Cheese Paneer Mix,premium_paratha,1,150,150
ORD312391,2025-11-05 04:46:43,Salt Lassi,hot_and_cold,2,50,100
ORD258998,2025-11-05 08:40:25,Plain Rice,extra,1,50,50
ORD584058,2025-11-05 07:46:28,Jeera Masala Paratha,stuff_paratha,3,50,150
ORD174941,2025-11-04 22:52:03,Mix Veg Garlic Mix,premium_paratha,1,120,120
ORD598798,2025-11-04 22:49:10,Veg Manchurian Noodles,chinese_noodles,1,160,160
ORD508327,2025-11-05 04:24:31,Veg Combo,chinese_combo,3,250,750
ORD767064,2025-11-04 22:40:33,Veg Hot & Sour Soup,chinese_soup,3,80,240
ORD226077,2025-11-05 05:37:59,Veg Combo,chinese_combo,3,250,750
ORD583207,2025-11-05 04:47:50,Hong Kong Rice,chinese_rice,3,130,390
ORD595074,2025-11-05 05:58:40,Onion Paratha,stuff_paratha,3,100,300
ORD926998,2025-11-04 22:21:40,Paneer Thali,today_thali,3,160,480
ORD162890,2025-11-05 04:09:46,Paneer Handi,special_sabji,1,200,200
ORD875579,2025-11-04 18:26:49,Aloo Matar,special_sabji,2,160,320
ORD556123,2025-11-04 22:33:53,Mix Veg Paratha,stuff_paratha,1,110,110
ORD438305,2025-11-04 20:47:50,Rajma Thali,today_thali,3,150,450
ORD989655,2025-11-04 22:24:40,Masala Tea,hot_and_cold,3,20,60
ORD490420,2025-11-04 22:30:52,Shev Tomato,special_sabji,2,150,300
ORD376493,2025-11-05 03:28:59,Jerr Aloo,special_sabji,1,140,140
ORD283767,2025-11-05 09:06:39,Paneer Chilly Noodles,chinese_noodles,1,160,160
ORD200266,2025-11-05 01:04:29,Paneer Combo,chinese_combo,2,280,560
ORD328485,2025-11-04 21:58:23,Aloo Methi Garlic Mix,premium_paratha,3,120,360
ORD231748,2025-11-05 03:34:57,Chole Masala Thali,today_thali,2,150,300
ORD580695,2025-11-05 07:03:06,Green Peas Paratha,stuff_paratha,2,120,240
ORD636432,2025-11-04 21:23:34,Roti Thali,today_thali,2,120,240
ORD337031,2025-11-05 06:56:33,Veg Manchurian Noodles,chinese_noodles,3,160,480
ORD103632,2025-11-04 23:35:08,Veg Thali,today_thali,2,140,280
ORD151790,2025-11-05 08:19:33,Paneer Thali,today_thali,2,160,320
ORD471385,2025-11-04 23:26:22,Curd,extra,3,30,90
ORD654866,2025-11-05 01:36:54,Paneer Thali,today_thali,3,160,480
ORD336394,2025-11-05 04:21:34,Chole Masala Thali,today_thali,3,150,450
ORD261387,2025-11-04 16:09:42,Veg Combo,chinese_combo,2,250,500
ORD962108,2025-11-05 01:25:44,Bati,extra,2,20,40
ORD111027,2025-11-05 00:52:33,Chole Masala Thali,today_thali,1,150,150
ORD606580,2025-11-05 08:27:38,Puri (2 pieces),extra,3,20,60
ORD172104,2025-11-05 06:25:48,Paneer Schezwan Noodles,chinese_noodles,1,150,150
ORD304640,2025-11-05 03:28:30,Paneer Thali,today_thali,2,160,320
ORD289315,2025-11-04 22:30:46,Paneer Combo,chinese_combo,1,280,280
ORD233940,2025-11-05 03:48:18,Veg Manchurian (Dry/Gravy),chinese_starters,1,120,120
ORD382149,2025-11-05 03:39:39,Roti Thali,today_thali,1,120,120
ORD777320,2025-11-05 04:52:15,Royal Soup,chinese_soup,3,90,270
ORD855411,2025-11-05 04:53:40,Veg Chopper Noodles,chinese_noodles,3,170,510
ORD815932,2025-11-04 22:18:15,Mushroom Kolhapur,special_sabji,2,170,340
ORD263444,2025-11-05 04:57:15,Veg Chopper Noodles,chinese_noodles,1,170,170
ORD896394,2025-11-05 05:32:56,Baby Corn Chilly Dry,chinese_starters,1,150,150
ORD712399,2025-11-05 08:33:43,Aloo Matar,special_sabji,2,160,320
ORD829371,2025-11-04 17:21:04,Aloo Cheese Mix,premium_paratha,3,150,450
ORD528981,2025-11-04 15:57:19,Aloo Onion Methi Mix,premium_paratha,3,110,330
ORD917481,2025-11-04 22:23:44,Veg Paneer Noodles,chinese_noodles,1,150,150
ORD285086,2025-11-05 07:32:30,Veg Chopper Noodles,chinese_noodles,2,170,340
ORD832754,2025-11-05 03:50:53,Schezwan Fried Rice,chinese_rice,3,120,360
ORD385637,2025-11-04 22:04:15,Rajma Thali,today_thali,1,150,150
ORD691610,2025-11-05 05:31:38,Chole Masala Thali,today_thali,2,150,300
ORD282508,2025-11-05 01:00:43,Veg Noodles,chinese_noodles,1,110,110
ORD209291,2025-11-05 04:38:50,Sweet Paratha,stuff_paratha,1,50,50
ORD688065,2025-11-05 04:37:56,Kadai Paneer,special_sabji,1,180,180
ORD219966,2025-11-05 01:41:15,Mushroom Pepper Dry,chinese_starters,2,160,320
ORD731646,2025-11-04 17:56:23,Royal Soup,chinese_soup,2,90,180
ORD113373,2025-11-05 01:22:17,Mix Veg Garlic Mix,premium_paratha,3,120,360
ORD702981,2025-11-05 05:10:41,Paneer 65,chinese_starters,3,150,450
ORD321158,2025-11-04 21:58:07,Mushroom Manchurian,chinese_starters,2,160,320
ORD877353,2025-11-04 20:58:28,Extra Dal,extra,3,20,60
ORD502388,2025-11-04 21:10:26,Paneer Chilli Rice,chinese_rice,3,160,480
ORD183519,2025-11-05 04:06:13,Aloo Onion Cheese Mix,premium_paratha,1,150,150
ORD440076,2025-11-04 20:52:02,Masala Tea,hot_and_cold,3,20,60
ORD202600,2025-11-04 21:05:06,Baby Corn Manchurian,chinese_starters,1,150,150
ORD245270,2025-11-05 06:31:57,Veg Noodles,chinese_noodles,1,110,110
ORD292637,2025-11-05 03:19:07,Masala Tea,hot_and_cold,3,20,60
ORD527121,2025-11-05 01:35:31,Schezwan Fried Rice,chinese_rice,2,120,240
ORD187113,2025-11-05 01:16:43,Salt Lassi,hot_and_cold,3,50,150
ORD989601,2025-11-05 05:16:41,Baby Corn Manchurian,chinese_starters,3,150,450
ORD792298,2025-11-05 04:55:06,Schezwan Fried Rice,chinese_rice,3,120,360
ORD232673,2025-11-05 04:27:16,Paneer Combo,chinese_combo,3,280,840
ORD701822,2025-11-04 23:10:18,Sweet Lassi,hot_and_cold,2,50,100
ORD915208,2025-11-04 23:08:38,Singapore Rice,chinese_rice,1,130,130
ORD705407,2025-11-04 16:32:36,Veg Clear Soup,chinese_soup,1,80,80
ORD759952,2025-11-04 17:37:00,Veg Thali,today_thali,1,140,140
ORD121619,2025-11-04 16:52:15,Aloo Gobi Onion Mix,premium_paratha,1,120,120
ORD546574,2025-11-05 02:26:59,Paneer Kolhapur,special_sabji,3,180,540
ORD824044,2025-11-05 07:04:29,Dal Fry,special_sabji,3,150,450
ORD383216,2025-11-04 15:52:40,Cheese Paneer Mix,premium_paratha,1,150,150
ORD988558,2025-11-04 22:06:46,Aloo Paratha,stuff_paratha,1,100,100
ORD997813,2025-11-05 07:01:37,Plain Paratha,stuff_paratha,2,40,80
ORD595260,2025-11-04 18:22:00,Aloo Onion Garlic Mix,premium_paratha,3,120,360
ORD650219,2025-11-05 05:28:31,Paneer Masala,special_sabji,3,180,540
ORD531268,2025-11-05 05:16:22,Bati,extra,2,20,40
ORD153910,2025-11-05 05:01:16,Plain Paratha,stuff_paratha,2,40,80
ORD968518,2025-11-05 06:19:16,Mushroom Schezwan Dry,chinese_starters,2,160,320
ORD260671,2025-11-05 05:49:10,Moong Dal Paratha,stuff_paratha,3,110,330
ORD594569,2025-11-04 22:53:13,Roti Thali,today_thali,1,120,120
ORD498119,2025-11-05 02:01:43,Veg Schezwan Noodles,chinese_noodles,2,120,240
ORD841396,2025-11-05 05:50:59,Aloo Onion Cheese Mix,premium_paratha,2,150,300
ORD785769,2025-11-05 09:07:36,Veg Noodles,chinese_noodles,1,110,110
ORD913673,2025-11-04 22:21:27,Curd,extra,1,30,30
ORD634805,2025-11-05 03:48:46,Paneer Manchurian,chinese_starters,2,150,300
ORD520689,2025-11-04 16:09:29,Paneer Thali,today_thali,1,160,160
ORD735583,2025-11-06 04:18:13,Rajma Thali,today_thali,3,150,450
ORD686040,2025-11-06 01:27:19,Gobi Manchurian (Dry/Gravy),chinese_starters,3,120,360
ORD774003,2025-11-05 16:45:32,Masala Tea,hot_and_cold,1,20,20
ORD322873,2025-11-05 22:32:36,Aloo Methi Mix,premium_paratha,3,110,330
ORD260960,2025-11-05 21:42:45,Puri (2 pieces),extra,2,20,40
ORD232880,2025-11-05 22:13:42,Cheese Paneer Mix,premium_paratha,2,150,300
ORD829544,2025-11-05 22:16:03,Kadai Paneer,special_sabji,1,180,180
ORD685160,2025-11-06 01:58:56,Veg Triple Noodles,chinese_noodles,2,170,340
ORD120950,2025-11-05 22:36:18,Cheese Chilly,premium_paratha,3,150,450
ORD619922,2025-11-06 05:03:15,Paneer Thali,today_thali,2,160,320
ORD360702,2025-11-05 21:04:02,Mix Veg,special_sabji,2,160,320
ORD592901,2025-11-05 22:03:50,Manchurian Rice with Gravy,chinese_rice,3,160,480
ORD859051,2025-11-05 22:48:31,Tomato Soup,chinese_soup,2,80,160
ORD748760,2025-11-06 06:00:39,Mushroom 65,chinese_starters,2,160,320
ORD224034,2025-11-06 02:26:03,Paneer Combo,chinese_combo,2,280,560
ORD132688,2025-11-06 05:09:35,Sweet Paratha,stuff_paratha,1,50,50
ORD132052,2025-11-06 07:00:11,Namkin Sev Onion,premium_paratha,1,120,120
ORD146765,2025-11-05 23:20:26,Paneer Paratha,stuff_paratha,2,120,240
ORD437115,2025-11-05 21:05:20,Veg Manchow Soup,chinese_soup,3,80,240
ORD142929,2025-11-05 21:15:52,Aloo Methi Mix,premium_paratha,2,110,220
ORD510081,2025-11-06 05:35:15,Veg Paneer Noodles,chinese_noodles,3,150,450
ORD869762,2025-11-06 03:47:20,Hong Kong Rice,chinese_rice,3,130,390
ORD531565,2025-11-05 22:45:09,Paneer Fried Rice,chinese_rice,1,160,160
ORD977780,2025-11-05 17:10:35,Roti Thali,today_thali,2,120,240
ORD498792,2025-11-06 03:24:33,Aloo Paratha,stuff_paratha,2,100,200
ORD216536,2025-11-06 04:57:47,Veg Manchow Soup,chinese_soup,3,80,240
ORD505373,2025-11-05 16:32:52,Churma,extra,1,30,30
ORD194478,2025-11-06 03:51:32,Schezwan Fried Rice,chinese_rice,1,120,120
ORD928852,2025-11-05 22:40:50,Veg Noodles,chinese_noodles,3,110,330
ORD792521,2025-11-05 16:27:29,Paneer Paratha,stuff_paratha,3,120,360
ORD143575,2025-11-06 06:33:29,Rajma Thali,today_thali,1,150,150
ORD448951,2025-11-06 06:59:12,Mushroom Pepper Dry,chinese_starters,2,160,320
ORD722141,2025-11-05 21:30:23,Butter,extra,1,10,10
ORD989429,2025-11-06 06:13:16,Veg Clear Soup,chinese_soup,3,80,240
ORD448021,2025-11-05 21:35:37,Veg Thali,today_thali,3,140,420
ORD542663,2025-11-06 04:47:55,Kadai Paneer,special_sabji,1,180,180
ORD149797,2025-11-06 03:32:29,Masala Tea,hot_and_cold,2,20,40
ORD819704,2025-11-06 01:37:48,Curd,extra,1,30,30
ORD123427,2025-11-05 21:29:03,Methi Paratha,stuff_paratha,3,100,300
ORD245905,2025-11-06 08:30:31,Mushroom Kolhapur,special_sabji,3,170,510
ORD552948,2025-11-05 18:44:44,Chole Masala Thali,today_thali,3,150,450
ORD638773,2025-11-06 02:06:01,Puri (2 pieces),extra,1,20,20
ORD515156,2025-11-06 03:26:56,Moong Dal Paratha,stuff_paratha,2,110,220
ORD882717,2025-11-06 05:46:00,Veg Singapore Noodles,chinese_noodles,2,130,260
ORD409702,2025-11-06 04:38:10,Tomato Soup,chinese_soup,2,80,160
ORD417663,2025-11-06 00:49:16,Paneer Fried Rice,chinese_rice,3,160,480
ORD517362,2025-11-05 17:28:33,Extra Dal,extra,2,20,40
